,x,y,thickness,snr,mask,smb,surf_temp,base_temp,vx,vy,v,snr_pred,snr_pred_std
4648,-564500,-609000,999.3795,,2,69.42727,261.7706457672461,271.9429931640625,-2.5812454,-1.8042841,3.1493285,55.13583926750714,14.807919820752437
1029,1755500,861000,1584.1321,,2,63.054714,254.82769106889273,271.8978576660156,7.415712,-43.712414,44.336983,61.79000913287364,14.365750044256512
930,-249500,1481000,2315.0544,,2,87.91682,248.63092188613723,271.158447265625,-6.631858,-1.7860899,6.8681626,73.51894906605033,14.598903010261873
4851,-1054500,306000,1081.1616,,3,175.8294,260.397645839386,271.5977478027344,-177.03839,26.122883,178.95529,36.62681870217049,14.427961385449867
8098,1605500,-859000,3125.8525,,2,51.633636,241.9062723183976,270.0171813964844,2.0398154,0.035479818,2.040124,84.28052451282873,14.736694176478158
6791,1040500,-1824000,2353.0117,,2,147.16222,252.6228866628606,271.22467041015625,1.3373543,-17.089134,17.141384,72.53849796129138,14.46756364327427
5283,-1029500,631000,476.59775,,3,140.88466,261.7082507547374,271.20001220703125,-400.21262,478.31137,623.6601,26.432465323634975,14.558795935556374
2616,1835500,-449000,3294.515,,2,80.555984,241.50008543175562,270.2870178222656,1.458196,-6.1008925,6.2727365,86.00954884174585,14.420248129012943
4114,910500,561000,3331.76,,2,29.36713,236.83787745614785,268.7873229980469,0.92861855,1.3838782,1.6665688,86.05702768938012,14.444736555842816
6213,1515500,-434000,3248.549,,2,33.190746,237.6617857912976,270.00091552734375,1.4008731,-1.4564764,2.0208337,85.93129685826325,14.26634777551144
1116,-1739500,11000,1438.5424,,2,414.63632,259.40149320791863,271.8395690917969,-9.044117,31.139757,32.42654,59.074475992623576,14.712442100287777
8283,-879500,626000,652.77344,,3,101.37963,261.03444655017626,271.20001220703125,-242.23009,312.58533,395.45544,29.540118043348816,14.559797708624057
3598,-119500,641000,1839.9042,,2,56.284546,247.06864676524492,265.9333801269531,0.9406565,7.1224685,7.1843157,60.55799445131946,14.466691928442653
2984,-604500,-869000,989.83344,,2,75.763016,262.0249480204611,272.1975402832031,226.22783,-96.00214,245.75484,52.46449307149855,14.128972829675137
5699,-9500,1846000,2136.818,,2,157.51753,252.53285514977415,271.59613037109375,-31.103298,121.69812,125.6099,68.27710656424557,14.737160481145377
2993,890500,1856000,667.60956,,2,332.5317,265.90938590838215,271.9481201171875,22.852613,15.337109,27.522152,48.24412554551377,14.415183861258251
3345,1370500,1406000,2522.432,,2,82.92687,248.20220776793195,271.0028991699219,6.364789,10.583713,12.3501215,75.47969271510698,14.376160983865567
5782,1990500,-279000,2793.252,,2,98.48016,242.51280448093627,269.8714599609375,5.698876,0.42003453,5.7143345,78.32287179071469,14.521482716362172
394,1720500,-339000,3286.11,,2,56.44778,239.3501669610445,268.5755615234375,2.3359709,-1.9609257,3.0499163,84.39955733448484,14.612589709316799
3583,380500,716000,2301.9663,,2,32.92121,243.86405130890188,270.12579345703125,-10.482892,0.36757785,10.489334,71.3747681727515,14.260495863942918
137,1710500,446000,1375.8461,,2,47.832005,247.48056222623637,271.9207458496094,-4.537323,23.217941,23.657137,59.157948958946776,14.158091921017517
782,240500,721000,3533.0928,,2,33.334652,244.0101299548126,270.299560546875,-10.358355,6.319992,12.134159,89.21291001500099,14.616329520926143
2285,840500,1886000,979.4096,,2,214.04498,264.9219809647728,271.743896484375,-2.9113104,9.479593,9.916573,53.76137632899129,14.458792346766248
6842,-454500,-144000,1848.2802,,2,120.73391,246.77563792858777,268.072998046875,-4.1456976,-4.6107254,6.2004514,62.069334386352345,14.337636032927294
